id,date,time,temperature,humidity,energy_usage,particulate,room
818,5/7/20,19:27:49,76,0.31,0x2c8,1.40E+02,2
819,5/7/20,19:29:49,76,0.35,0x2c7,1.40E+02,2
820,5/7/20,19:34:00,76,0.78,0x2c7,1.40E+02,2
821,5/7/20,19:39:13,76,0.89,0x2c4,1.40E+02,2
822,5/7/20,19:39:58,76,0.6,0x2c1,1.40E+02,2
823,5/7/20,19:42:10,76,0.58,0x2ba,1.40E+02,2
824,5/7/20,19:44:27,76,0.89,0x2b9,1.40E+02,2
825,5/7/20,19:47:53,76,0.37,0x2ad,1.40E+02,2
826,5/7/20,19:49:43,76,0.3,0x2a6,1.40E+02,2
827,5/7/20,19:50:26,76,0.74,0x296,1.40E+02,2
828,5/7/20,19:50:38,77,0.76,0x290,1.40E+02,2
829,5/7/20,19:53:01,77,0.46,0x289,1.40E+02,2
830,5/7/20,19:53:06,77,0.32,0x287,1.40E+02,2
831,5/7/20,19:54:34,77,0.9,0x27e,1.40E+02,2
832,5/7/20,19:58:06,77,0.53,0x27c,1.40E+02,2
833,5/7/20,19:58:35,77,0.5,0x271,1.40E+02,2
834,5/7/20,19:59:52,77,0.38,0x26d,1.40E+02,2
835,5/7/20,20:01:25,77,0.66,0x26d,1.40E+02,2
836,5/7/20,20:04:07,77,0.65,0x25b,1.40E+02,2
837,5/7/20,20:04:40,77,0.37,0x25b,1.40E+02,2
838,5/7/20,20:05:04,77,0.34,0x255,1.40E+02,2
839,5/7/20,20:07:10,77,0.56,0x255,1.50E+02,2
840,5/7/20,20:07:19,77,0.68,0x254,1.50E+02,2
841,5/7/20,20:10:27,77,0.31,0x252,1.50E+02,2
842,5/7/20,20:11:24,77,0.79,0x250,1.50E+02,2
843,5/7/20,20:13:18,77,0.32,0x24f,1.50E+02,2
844,5/7/20,20:14:19,77,0.42,0x24e,1.50E+02,2
845,5/7/20,20:16:19,77,0.34,0x244,1.50E+02,2
846,5/7/20,20:17:32,77,0.67,0x23f,1.50E+02,2
847,5/7/20,20:19:20,77,0.51,0x23e,1.50E+02,2
848,5/7/20,20:20:59,77,0.75,0x236,1.50E+02,2
849,5/7/20,20:22:31,77,0.37,0x234,1.50E+02,2
850,5/7/20,20:22:40,77,0.47,0x231,1.50E+02,2
851,5/7/20,20:22:41,77,0.61,0x230,1.50E+02,2
852,5/7/20,20:24:09,77,0.44,0x22c,1.50E+02,2
853,5/7/20,20:28:07,77,0.73,0x22a,1.50E+02,2
854,5/7/20,20:28:31,77,0.83,0x22a,1.50E+02,2
855,5/7/20,20:29:03,77,0.71,0x22a,1.50E+02,2
856,5/7/20,20:34:27,78,0.64,0x225,1.50E+02,2
857,5/7/20,20:35:46,78,0.48,0x21e,1.50E+02,2
858,5/7/20,20:36:06,78,0.83,0x21b,1.50E+02,2
859,5/7/20,20:39:19,78,0.62,0x217,1.50E+02,2
860,5/7/20,20:39:40,78,0.9,0x20e,1.50E+02,2
861,5/7/20,20:40:40,78,0.54,0x20c,1.50E+02,2
862,5/7/20,20:41:27,78,0.4,0x1ff,1.50E+02,2
863,5/7/20,20:42:26,78,0.5,0x1fc,1.50E+02,2
864,5/7/20,20:43:20,78,0.54,0x1f8,1.50E+02,2
865,5/7/20,20:43:31,78,0.59,0x1ee,1.50E+02,2
866,5/7/20,20:43:37,78,0.43,0x1ed,1.50E+02,2
867,5/7/20,20:43:45,78,0.72,0x1ec,1.50E+02,2
868,5/7/20,20:44:07,78,0.32,0x1e4,1.50E+02,2
869,5/7/20,20:45:03,78,0.89,0x1e2,1.50E+02,2
870,5/7/20,20:45:27,78,0.82,0x1db,1.50E+02,2
871,5/7/20,20:46:04,78,0.51,0x1da,1.50E+02,2
872,5/7/20,20:48:31,78,0.55,0x1d8,1.50E+02,2
873,5/7/20,20:49:08,78,0.6,0x1d7,1.50E+02,2
874,5/7/20,20:50:11,78,0.79,0x1d6,1.50E+02,2
875,5/7/20,20:50:13,78,0.33,0x1d1,1.50E+02,2
876,5/7/20,20:50:32,78,0.78,0x1ce,1.50E+02,2
877,5/7/20,20:52:22,78,0.73,0x1ca,1.50E+02,2
878,5/7/20,20:52:57,78,0.4,0x1c5,1.50E+02,2
879,5/7/20,20:53:34,78,0.84,0x1c0,1.50E+02,2
880,5/7/20,20:55:22,78,0.46,0x1be,1.50E+02,2
881,5/7/20,20:59:24,78,0.88,0x1bd,1.50E+02,2
882,5/7/20,21:00:50,78,0.79,0x1bd,1.50E+02,2
883,5/7/20,21:01:20,78,0.5,0x1b7,1.50E+02,2
884,5/7/20,21:03:18,78,0.86,0x1b5,1.50E+02,2
885,5/7/20,21:06:43,78,0.67,0x1b0,1.50E+02,2
886,5/7/20,21:07:20,78,0.38,0x1af,1.50E+02,2
887,5/7/20,21:11:25,79,0.63,0x1ab,1.50E+02,2
888,5/7/20,21:11:51,79,0.51,0x1a8,1.50E+02,2
889,5/7/20,21:12:06,79,0.39,0x1a8,1.50E+02,2
890,5/7/20,21:14:31,79,0.38,0x1a5,1.50E+02,2
891,5/7/20,21:20:31,79,0.33,0x1a4,1.50E+02,2
892,5/7/20,21:20:39,79,0.46,0x19f,1.50E+02,2
893,5/7/20,21:21:20,79,0.51,0x19e,1.50E+02,2
894,5/7/20,21:23:33,79,0.73,0x19c,1.50E+02,2
895,5/7/20,21:25:06,79,0.38,0x19a,1.50E+02,2
896,5/7/20,21:25:13,79,0.47,0x194,1.50E+02,2
897,5/7/20,21:25:15,79,0.84,0x193,1.50E+02,2
898,5/7/20,21:27:47,79,0.73,0x18f,1.50E+02,2
899,5/7/20,21:28:13,79,0.51,0x187,1.50E+02,2
900,5/7/20,21:30:22,79,0.5,0x182,1.50E+02,2
901,5/7/20,21:31:19,79,0.48,0x17b,1.50E+02,2
902,5/7/20,21:32:07,79,0.4,0x17a,1.50E+02,2
903,5/7/20,21:34:05,79,0.64,0x177,1.50E+02,2
904,5/7/20,21:35:43,79,0.54,0x175,1.60E+02,2
905,5/7/20,21:35:53,79,0.51,0x175,1.60E+02,2
906,5/7/20,21:36:31,79,0.66,0x170,1.60E+02,2
907,5/7/20,21:38:06,79,0.83,0x16c,1.60E+02,2
908,5/7/20,21:39:34,79,0.34,0x165,1.60E+02,2
909,5/7/20,21:40:36,79,0.84,0x160,1.60E+02,2
910,5/7/20,21:40:43,79,0.43,0x15c,1.60E+02,2
911,5/7/20,21:40:58,80,0.53,0x15b,1.60E+02,2
912,5/7/20,21:43:44,80,0.73,0x155,1.60E+02,2
913,5/7/20,21:45:04,80,0.81,0x155,1.60E+02,2
914,5/7/20,21:45:37,80,0.72,0x153,1.60E+02,2
915,5/7/20,21:50:34,80,0.3,0x152,1.60E+02,2
916,5/7/20,21:50:40,80,0.68,0x14b,1.60E+02,2
917,5/7/20,21:53:53,80,0.4,0x147,1.60E+02,2
918,5/7/20,22:00:12,80,0.43,0x143,1.60E+02,2
919,5/7/20,22:01:29,80,0.65,0x13d,1.60E+02,2
920,5/7/20,22:01:39,80,0.31,0x13a,1.60E+02,2
921,5/7/20,22:03:18,80,0.76,0x137,1.60E+02,2
922,5/7/20,22:04:46,80,0.65,0x134,1.60E+02,2
923,5/7/20,22:08:21,80,0.67,0x133,1.60E+02,2
924,5/7/20,22:08:27,80,0.87,0x133,1.60E+02,2
925,5/7/20,22:08:59,80,0.54,0x12d,1.60E+02,2
926,5/7/20,22:11:57,80,0.69,0x118,1.60E+02,2
927,5/7/20,22:13:09,80,0.87,0x117,1.60E+02,2
928,5/7/20,22:13:55,80,0.82,0x108,1.60E+02,2
929,5/7/20,22:14:20,80,0.48,0x0f8,1.60E+02,2
930,5/7/20,22:15:14,80,0.34,0x0f1,1.60E+02,2
931,5/7/20,22:15:34,80,0.55,0x0ef,1.60E+02,2
932,5/7/20,22:17:22,80,0.78,0x0ed,1.60E+02,2
933,5/7/20,22:18:36,80,0.3,0x0ed,1.60E+02,2
934,5/7/20,22:22:36,80,0.68,0x0ea,1.60E+02,2
935,5/7/20,22:22:38,80,0.48,0x0e3,1.60E+02,2
936,5/7/20,22:26:37,80,0.33,0x0d7,1.60E+02,2
937,5/7/20,22:29:07,80,0.45,0x0d5,1.60E+02,2
938,5/7/20,22:29:41,80,0.51,0x0d4,1.60E+02,2
939,5/7/20,22:35:57,80,0.61,0x0d2,1.60E+02,2
940,5/7/20,22:36:31,80,0.38,0x0cf,1.60E+02,2
941,5/7/20,22:37:50,80,0.36,0x0ca,1.60E+02,2
942,5/7/20,22:38:56,80,0.79,0x0c6,1.60E+02,2
943,5/7/20,22:40:44,80,0.43,0x0c5,1.60E+02,2
944,5/7/20,22:42:54,81,0.85,0x0c3,1.60E+02,2
945,5/7/20,22:48:05,81,0.76,0x0c3,1.60E+02,2
946,5/7/20,22:54:09,81,0.67,0x0be,1.60E+02,2
947,5/7/20,22:54:50,81,0.31,0x0bc,1.60E+02,2
948,5/7/20,22:55:10,81,0.57,0x0b6,1.60E+02,2
949,5/7/20,22:57:48,81,0.48,0x0b6,1.60E+02,2
950,5/7/20,22:58:08,81,0.34,0x0b4,1.60E+02,2
951,5/7/20,22:58:52,81,0.9,0x0b0,1.60E+02,2
952,5/7/20,22:59:27,81,0.31,0x0ab,1.60E+02,2
953,5/7/20,22:59:58,81,0.39,0x0a5,1.60E+02,2
954,5/7/20,23:00:16,81,0.57,0x09b,1.60E+02,2
955,5/7/20,23:01:50,81,0.76,0x099,1.60E+02,2
956,5/7/20,23:03:28,81,0.36,0x097,1.60E+02,2
957,5/7/20,23:04:19,81,0.36,0x08b,1.60E+02,2
958,5/7/20,23:05:39,81,0.84,0x084,1.60E+02,2
959,5/7/20,23:05:59,81,0.65,0x083,1.60E+02,2
960,5/7/20,23:07:51,81,0.9,0x081,1.60E+02,2
961,5/7/20,23:10:24,81,0.66,0x07d,1.60E+02,2
962,5/7/20,23:10:54,81,0.7,0x078,1.60E+02,2
963,5/7/20,23:11:30,81,0.48,0x072,1.60E+02,2
964,5/7/20,23:12:10,81,0.7,0x070,1.60E+02,2
965,5/7/20,23:12:40,81,0.73,0x06f,1.60E+02,2
966,5/7/20,23:13:48,81,0.41,0x06d,1.60E+02,2
967,5/7/20,23:14:57,81,0.38,0x064,1.60E+02,2
968,5/7/20,23:17:02,81,0.34,0x063,1.60E+02,2
969,5/7/20,23:18:35,81,0.78,0x060,1.70E+02,2
970,5/7/20,23:18:37,81,0.33,0x058,1.70E+02,2
971,5/7/20,23:19:39,81,0.48,0x058,1.70E+02,2
972,5/7/20,23:19:40,81,0.3,0x054,1.70E+02,2
973,5/7/20,23:19:51,81,0.43,0x054,1.70E+02,2
974,5/7/20,23:20:01,81,0.56,0x052,1.70E+02,2
975,5/7/20,23:20:54,82,0.82,0x051,1.70E+02,2
976,5/7/20,23:20:58,82,0.71,0x050,1.70E+02,2
977,5/7/20,23:23:56,82,0.81,0x050,1.70E+02,2
978,5/7/20,23:24:46,82,0.46,0x04f,1.70E+02,2
979,5/7/20,23:26:42,82,0.37,0x046,1.70E+02,2
980,5/7/20,23:27:43,82,0.73,0x046,1.70E+02,2
981,5/7/20,23:27:48,82,0.78,0x03f,1.70E+02,2
982,5/7/20,23:27:54,82,0.73,0x03e,1.70E+02,2
983,5/7/20,23:28:00,82,0.89,0x03d,1.70E+02,2
984,5/7/20,23:37:58,82,0.48,0x03c,1.70E+02,2
985,5/7/20,23:39:04,82,0.85,0x03b,1.70E+02,2
986,5/7/20,23:43:23,82,0.56,0x035,1.70E+02,2
987,5/7/20,23:44:07,82,0.82,0x034,1.70E+02,2
988,5/7/20,23:44:50,82,0.57,0x031,1.70E+02,2
989,5/7/20,23:45:11,82,0.54,0x02c,1.70E+02,2
990,5/7/20,23:45:45,82,0.78,0x02c,1.70E+02,2
991,5/7/20,23:46:07,82,0.64,0x025,1.70E+02,2
992,5/7/20,23:46:29,82,0.48,0x024,1.70E+02,2
993,5/7/20,23:46:55,82,0.77,0x024,1.70E+02,2
994,5/7/20,23:49:24,82,0.67,0x023,1.70E+02,2
995,5/7/20,23:49:48,82,0.63,0x020,1.70E+02,2
996,5/7/20,23:51:40,82,0.34,0x01d,1.70E+02,2
997,5/7/20,23:52:08,82,0.8,0x017,1.70E+02,2
998,5/7/20,23:53:44,82,0.64,0x015,1.70E+02,2
999,5/7/20,23:55:39,82,0.64,0x00a,1.70E+02,2
1000,5/7/20,23:58:25,82,0.5,0x009,1.70E+02,2
